Date;Risk_Free;;;
07/01/2014;0,000380090557325241;;;
08/01/2014;0,000381172580975475;;;
09/01/2014;0,000383335747417002;;;
10/01/2014;0,00038405654207585;;;
13/01/2014;0,000383696161040836;;;
14/01/2014;0,000389098458029258;;;
15/01/2014;0,000388738532620225;;;
16/01/2014;0,000389818211351312;;;
17/01/2014;0,000390178039276323;;;
20/01/2014;0,000390178039276323;;;
21/01/2014;0,000389818211351312;;;
22/01/2014;0,000389818211351312;;;
23/01/2014;0,000390178039276323;;;
24/01/2014;0,00039053783471843;;;
27/01/2014;0,000391257328177463;;;
28/01/2014;0,000391257328177463;;;
29/01/2014;0,000391617026206159;;;
30/01/2014;0,000391617026206159;;;
31/01/2014;0,000392336324890996;;;
03/02/2014;0,00039305549378521;;;
04/02/2014;0,000393774532935875;;;
05/02/2014;0,00039305549378521;;;
06/02/2014;0,000394493442389399;;;
07/02/2014;0,000395212222193075;;;
10/02/2014;0,000395930872393535;;;
11/02/2014;0,000396649393037629;;;
12/02/2014;0,000396290148907186;;;
13/02/2014;0,000396649393037629;;;
14/02/2014;0,000396649393037629;;;
17/02/2014;0,000397367784172209;;;
18/02/2014;0,000397726931188114;;;
19/02/2014;0,000398086045844126;;;
20/02/2014;0,00039880417810001;;;
21/02/2014;0,000399522180986711;;;
24/02/2014;0,000399881133930968;;;
25/02/2014;0,00039880417810001;;;
26/02/2014;0,00039880417810001;;;
27/02/2014;0,000399881133930968;;;
28/02/2014;0,000399881133930968;;;
05/03/2014;0,000399881133930968;;;
06/03/2014;0,000400598942851271;;;
07/03/2014;0,000400957798838641;;;
10/03/2014;0,000401316622518966;;;
11/03/2014;0,000401675413897573;;;
12/03/2014;0,000401675413897573;;;
13/03/2014;0,000402751594282824;;;
14/03/2014;0,00040311025651385;;;
17/03/2014;0,000403827484164232;;;
18/03/2014;0,000403827484164232;;;
19/03/2014;0,000403827484164232;;;
20/03/2014;0,00040454458277206;;;
21/03/2014;0,000405978393044348;;;
24/03/2014;0,000404903083699226;;;
25/03/2014;0,000405619988829597;;;
26/03/2014;0,000405619988829597;;;
27/03/2014;0,000405619988829597;;;
28/03/2014;0,000405978393044348;;;
31/03/2014;0,000406336765033322;;;
01/04/2014;0,000407411687703085;;;
02/04/2014;0,000407411687703085;;;
03/04/2014;0,000407411687703085;;;
04/04/2014;0,000407411687703085;;;
07/04/2014;0,000407411687703085;;;
08/04/2014;0,000407411687703085;;;
09/04/2014;0,000407411687703085;;;
10/04/2014;0,000407411687703085;;;
11/04/2014;0,000407411687703085;;;
14/04/2014;0,000407411687703085;;;
15/04/2014;0,000407769930846458;;;
16/04/2014;0,000407769930846458;;;
17/04/2014;0,000407411687703085;;;
22/04/2014;0,000407769930846458;;;
23/04/2014;0,000407411687703085;;;
24/04/2014;0,000407769930846458;;;
25/04/2014;0,000407769930846458;;;
28/04/2014;0,000407411687703085;;;
29/04/2014;0,000407769930846458;;;
30/04/2014;0,000407769930846458;;;
02/05/2014;0,000407769930846458;;;
05/05/2014;0,00040812814179314;;;
06/05/2014;0,000408486320548684;;;
07/05/2014;0,00040812814179314;;;
08/05/2014;0,000408486320548684;;;
09/05/2014;0,000408486320548684;;;
12/05/2014;0,000408486320548684;;;
13/05/2014;0,000408844467119085;;;
14/05/2014;0,000408844467119085;;;
15/05/2014;0,000408486320548684;;;
16/05/2014;0,00040812814179314;;;
19/05/2014;0,00040812814179314;;;
20/05/2014;0,000407769930846458;;;
21/05/2014;0,00040812814179314;;;
22/05/2014;0,00040812814179314;;;
23/05/2014;0,000408844467119085;;;
26/05/2014;0,000408486320548684;;;
27/05/2014;0,000407411687703085;;;
28/05/2014;0,000407411687703085;;;
29/05/2014;0,000407769930846458;;;
30/05/2014;0,000407411687703085;;;
02/06/2014;0,000407411687703085;;;
03/06/2014;0,000407411687703085;;;
04/06/2014;0,000407411687703085;;;
05/06/2014;0,000407411687703085;;;
06/06/2014;0,000407769930846458;;;
09/06/2014;0,000407411687703085;;;
10/06/2014;0,000407411687703085;;;
11/06/2014;0,000407411687703085;;;
13/06/2014;0,000407769930846458;;;
16/06/2014;0,000407411687703085;;;
17/06/2014;0,000407411687703085;;;
18/06/2014;0,000407411687703085;;;
20/06/2014;0,000407411687703085;;;
23/06/2014;0,000407411687703085;;;
24/06/2014;0,000407769930846458;;;
25/06/2014;0,000407053412356806;;;
26/06/2014;0,000407411687703085;;;
27/06/2014;0,000407769930846458;;;
30/06/2014;0,000407053412356806;;;
01/07/2014;0,000407411687703085;;;
02/07/2014;0,000407411687703085;;;
03/07/2014;0,000407411687703085;;;
04/07/2014;0,000407411687703085;;;
07/07/2014;0,000407411687703085;;;
08/07/2014;0,000407411687703085;;;
10/07/2014;0,00040669510480229;;;
11/07/2014;0,000407053412356806;;;
14/07/2014;0,000407053412356806;;;
15/07/2014;0,000407053412356806;;;
16/07/2014;0,000407053412356806;;;
17/07/2014;0,000407769930846458;;;
18/07/2014;0,000407053412356806;;;
21/07/2014;0,000407411687703085;;;
22/07/2014;0,000407769930846458;;;
23/07/2014;0,000407411687703085;;;
24/07/2014;0,000407411687703085;;;
25/07/2014;0,000407411687703085;;;
28/07/2014;0,000407411687703085;;;
29/07/2014;0,000407411687703085;;;
30/07/2014;0,00040812814179314;;;
31/07/2014;0,000407411687703085;;;
01/08/2014;0,000407411687703085;;;
04/08/2014;0,000407769930846458;;;
05/08/2014;0,000407769930846458;;;
06/08/2014;0,000407769930846458;;;
07/08/2014;0,000407411687703085;;;
08/08/2014;0,000407769930846458;;;
11/08/2014;0,000407769930846458;;;
12/08/2014;0,000407769930846458;;;
13/08/2014;0,000407411687703085;;;
14/08/2014;0,000407769930846458;;;
15/08/2014;0,000407411687703085;;;
18/08/2014;0,000407411687703085;;;
19/08/2014;0,000407769930846458;;;
20/08/2014;0,000407769930846458;;;
21/08/2014;0,000407411687703085;;;
22/08/2014;0,000407769930846458;;;
25/08/2014;0,000407769930846458;;;
26/08/2014;0,000407053412356806;;;
27/08/2014;0,000407053412356806;;;
28/08/2014;0,000407053412356806;;;
29/08/2014;0,000407411687703085;;;
01/09/2014;0,000407411687703085;;;
02/09/2014;0,000407769930846458;;;
03/09/2014;0,000407769930846458;;;
04/09/2014;0,000407769930846458;;;
05/09/2014;0,000407769930846458;;;
08/09/2014;0,000407769930846458;;;
09/09/2014;0,000407769930846458;;;
10/09/2014;0,000407769930846458;;;
11/09/2014;0,000407769930846458;;;
12/09/2014;0,000407411687703085;;;
15/09/2014;0,000407769930846458;;;
16/09/2014;0,000407769930846458;;;
17/09/2014;0,000407411687703085;;;
18/09/2014;0,00040812814179314;;;
19/09/2014;0,000407411687703085;;;
22/09/2014;0,000407769930846458;;;
23/09/2014;0,000408486320548684;;;
24/09/2014;0,00040812814179314;;;
25/09/2014;0,000408486320548684;;;
26/09/2014;0,000408486320548684;;;
29/09/2014;0,000408486320548684;;;
30/09/2014;0,000407769930846458;;;
01/10/2014;0,000407769930846458;;;
02/10/2014;0,00040812814179314;;;
03/10/2014;0,00040812814179314;;;
06/10/2014;0,000408486320548684;;;
07/10/2014;0,000408486320548684;;;
08/10/2014;0,000408486320548684;;;
09/10/2014;0,000409202581510115;;;
10/10/2014;0,000408844467119085;;;
13/10/2014;0,000409202581510115;;;
14/10/2014;0,000409918713776491;;;
15/10/2014;0,000410276731663828;;;
16/10/2014;0,000409918713776491;;;
17/10/2014;0,000410992670975219;;;
20/10/2014;0,000410634717394887;;;
21/10/2014;0,000410992670975219;;;
22/10/2014;0,000409918713776491;;;
23/10/2014;0,000408844467119085;;;
24/10/2014;0,000409202581510115;;;
27/10/2014;0,000409202581510115;;;
28/10/2014;0,000417072968415644;;;
29/10/2014;0,000417072968415644;;;
30/10/2014;0,000418144999876136;;;
31/10/2014;0,000418859527360427;;;
03/11/2014;0,000419216743072992;;;
04/11/2014;0,000419931078467384;;;
05/11/2014;0,0004206452858595;;;
06/11/2014;0,000421359365295304;;;
07/11/2014;0,000422430244631178;;;
10/11/2014;0,000422787140481384;;;
11/11/2014;0,000423857636326908;;;
12/11/2014;0,000423857636326908;;;
13/11/2014;0,000424927844735246;;;
14/11/2014;0,000424927844735246;;;
17/11/2014;0,000425641157396406;;;
18/11/2014;0,000425641157396406;;;
19/11/2014;0,000426710887086124;;;
21/11/2014;0,000427780329750771;;;
24/11/2014;0,000429205807086497;;;
25/11/2014;0,00042991835462125;;;
26/11/2014;0,000431343067653023;;;
27/11/2014;0,000432411268323163;;;
28/11/2014;0,000434190966840831;;;
01/12/2014;0,000435614153725616;;;
02/12/2014;0,000435258404642536;;;
03/12/2014;0,000435614153725616;;;
04/12/2014;0,000435969871059427;;;
05/12/2014;0,000436325556649741;;;
08/12/2014;0,000437036832622084;;;
09/12/2014;0,00043668121050211;;;
10/12/2014;0,000437036832622084;;;
11/12/2014;0,000437392423015881;;;
12/12/2014;0,000440236004689565;;;
15/12/2014;0,000440236004689565;;;
16/12/2014;0,000440236004689565;;;
17/12/2014;0,000440236004689565;;;
18/12/2014;0,000440591309799343;;;
19/12/2014;0,000440946583239121;;;
22/12/2014;0,000442012213595966;;;
23/12/2014;0,000441657035131993;;;
26/12/2014;0,00044236736041281;;;
29/12/2014;0,000442722475588075;;;
30/12/2014;0,000444497577037684;;;
02/01/2015;0,000444497577037684;;;
05/01/2015;0,000444852502481607;;;
06/01/2015;0,000445562258569066;;;
07/01/2015;0,000445917089223702;;;
08/01/2015;0,000447336096046413;;;
09/01/2015;0,000447690768831333;;;
12/01/2015;0,000448400019735562;;;
13/01/2015;0,000449109144456505;;;
14/01/2015;0,000449109144456505;;;
15/01/2015;0,00044981814303946;;;
16/01/2015;0,000450527015529056;;;
19/01/2015;0,000450881404503001;;;
20/01/2015;0,000453007076906653;;;
21/01/2015;0,000453007076906653;;;
22/01/2015;0,000453007076906653;;;
23/01/2015;0,000453007076906653;;;
26/01/2015;0,000452652876887338;;;
27/01/2015;0,000453007076906653;;;
28/01/2015;0,000453007076906653;;;
29/01/2015;0,000454423562311179;;;
30/01/2015;0,000454777605022327;;;
02/02/2015;0,000455485596115857;;;
03/02/2015;0,000456547347017944;;;
04/02/2015;0,000456547347017944;;;
05/02/2015;0,000457962575077575;;;
06/02/2015;0,000459023666460334;;;
09/02/2015;0,000460791524617754;;;
10/02/2015;0,000461145002177199;;;
11/02/2015;0,00046185186326908;;;
12/02/2015;0,000463265209498909;;;
13/02/2015;0,000463971694726117;;;
18/02/2015;0,000464678054754142;;;
19/02/2015;0,000465384289627613;;;
20/02/2015;0,000465737360145102;;;
23/02/2015;0,000466443407369788;;;
24/02/2015;0,000466796384087864;;;
25/02/2015;0,000466796384087864;;;
26/02/2015;0,000468207978462143;;;
27/02/2015;0,000468913588227871;;;
02/03/2015;0,000471029668371203;;;
03/03/2015;0,000471382239201512;;;
04/03/2015;0,000471734778848543;;;
05/03/2015;0,000473144625713129;;;
06/03/2015;0,000472792210744588;;;
09/03/2015;0,00047243976461453;;;
10/03/2015;0,00047243976461453;;;
11/03/2015;0,000473144625713129;;;
12/03/2015;0,000472792210744588;;;
13/03/2015;0,000473144625713129;;;
16/03/2015;0,00047243976461453;;;
17/03/2015;0,00047243976461453;;;
18/03/2015;0,00047243976461453;;;
19/03/2015;0,000472087287317624;;;
20/03/2015;0,00047243976461453;;;
23/03/2015;0,000472087287317624;;;
24/03/2015;0,000472087287317624;;;
25/03/2015;0,000471734778848543;;;
26/03/2015;0,000472087287317624;;;
27/03/2015;0,00047243976461453;;;
30/03/2015;0,000472087287317624;;;
31/03/2015;0,000472087287317624;;;
01/04/2015;0,000473144625713129;;;
02/04/2015;0,000473497009526147;;;
06/04/2015;0,00047420168370671;;;
07/04/2015;0,000474906233330241;;;
08/04/2015;0,000474906233330241;;;
09/04/2015;0,000476314959083401;;;
10/04/2015;0,000477371176764274;;;
13/04/2015;0,000478427114638302;;;
14/04/2015;0,000479482772854034;;;
15/04/2015;0,000480186389705484;;;
16/04/2015;0,000482296495339263;;;
17/04/2015;0,000483351129410003;;;
20/04/2015;0,00048370261210029;;;
22/04/2015;0,000484405484513895;;;
23/04/2015;0,000485459560798596;;;
24/04/2015;0,000485810857626001;;;
27/04/2015;0,000487215735410107;;;
28/04/2015;0,000489322124111125;;;
29/04/2015;0,00049037490119197;;;
30/04/2015;0,000490725765104338;;;
04/05/2015;0,000491778171573198;;;
05/05/2015;0,000492479621550412;;;
06/05/2015;0,000492479621550412;;;
07/05/2015;0,000493531565121996;;;
08/05/2015;0,000494232706636843;;;
11/05/2015;0,000494933724842994;;;
12/05/2015;0,000495634619783747;;;
13/05/2015;0,000495634619783747;;;
14/05/2015;0,00049703604004292;;;
15/05/2015;0,000497736565448159;;;
18/05/2015;0,000498086781988594;;;
19/05/2015;0,000499137247026438;;;
20/05/2015;0,000499487340529292;;;
21/05/2015;0,00050053743658407;;;
22/05/2015;0,000500887407135941;;;
25/05/2015;0,000501587256072078;;;
26/05/2015;0,000502286982154709;;;
27/05/2015;0,000503336341022287;;;
28/05/2015;0,000504385423712117;;;
29/05/2015;0,000505434230369639;;;
01/06/2015;0,000506133281528376;;;
02/06/2015;0,000507880373261882;;;
03/06/2015;0,000507880373261882;;;
05/06/2015;0,000507880373261882;;;
08/06/2015;0,000507880373261882;;;
09/06/2015;0,00050822969973785;;;
10/06/2015;0,00050822969973785;;;
11/06/2015;0,00050822969973785;;;
12/06/2015;0,00050822969973785;;;
15/06/2015;0,00050822969973785;;;
16/06/2015;0,000508578995602749;;;
17/06/2015;0,000508578995602749;;;
18/06/2015;0,000508578995602749;;;
19/06/2015;0,000508578995602749;;;
22/06/2015;0,000508578995602749;;;
23/06/2015;0,000508578995602749;;;
24/06/2015;0,000508928260861907;;;
25/06/2015;0,000508928260861907;;;
26/06/2015;0,000508928260861907;;;
29/06/2015;0,000508928260861907;;;
30/06/2015;0,000508928260861907;;;
01/07/2015;0,000508928260861907;;;
02/07/2015;0,00051032501594972;;;
03/07/2015;0,000511023209999406;;;
06/07/2015;0,000511721281776678;;;
07/07/2015;0,000511721281776678;;;
08/07/2015;0,000512419231324612;;;
10/07/2015;0,0005127681602759;;;
13/07/2015;0,000513465926560208;;;
14/07/2015;0,000513814763903664;;;
15/07/2015;0,000514512347020712;;;
16/07/2015;0,000514163570722204;;;
17/07/2015;0,000514512347020712;;;
20/07/2015;0,000514512347020712;;;
21/07/2015;0,00051590714712324;;;
22/07/2015;0,000520088621459802;;;
23/07/2015;0,000521481472053109;;;
24/07/2015;0,000522177714881833;;;
27/07/2015;0,000522525790697781;;;
28/07/2015;0,000525657106047905;;;
29/07/2015;0,000524961470736551;;;
30/07/2015;0,000524961470736551;;;
31/07/2015;0,000525309303566868;;;
03/08/2015;0,000525309303566868;;;
04/08/2015;0,000526352619983239;;;
05/08/2015;0,000526700331447971;;;
06/08/2015;0,000526004878184771;;;
07/08/2015;0,000525657106047905;;;
10/08/2015;0,000525309303566868;;;
11/08/2015;0,000525657106047905;;;
12/08/2015;0,000525657106047905;;;
13/08/2015;0,000525657106047905;;;
14/08/2015;0,000525657106047905;;;
17/08/2015;0,000525657106047905;;;
18/08/2015;0,000525309303566868;;;
19/08/2015;0,000525309303566868;;;
20/08/2015;0,000525657106047905;;;
21/08/2015;0,000525657106047905;;;
24/08/2015;0,000525657106047905;;;
25/08/2015;0,000525309303566868;;;
26/08/2015;0,000525309303566868;;;
27/08/2015;0,000526352619983239;;;
28/08/2015;0,000526700331447971;;;
31/08/2015;0,000527048012584741;;;
01/09/2015;0,000525309303566868;;;
02/09/2015;0,000526352619983239;;;
03/09/2015;0,000526004878184771;;;
04/09/2015;0,000526004878184771;;;
08/09/2015;0,000526352619983239;;;
09/09/2015;0,000526352619983239;;;
10/09/2015;0,000526004878184771;;;
11/09/2015;0,000526004878184771;;;
14/09/2015;0,000525657106047905;;;
15/09/2015;0,000525657106047905;;;
16/09/2015;0,000526352619983239;;;
17/09/2015;0,000526700331447971;;;
18/09/2015;0,000527395663398655;;;
21/09/2015;0,000530175778925335;;;
22/09/2015;0,000529133462812137;;;
23/09/2015;0,000529133462812137;;;
24/09/2015;0,000530523157072471;;;
25/09/2015;0,000530523157072471;;;
28/09/2015;0,000529828370503083;;;
29/09/2015;0,000530175778925335;;;
30/09/2015;0,000527743283895266;;;
01/10/2015;0,000527743283895266;;;
02/10/2015;0,000526352619983239;;;
05/10/2015;0,000527048012584741;;;
06/10/2015;0,000526004878184771;;;
07/10/2015;0,000526352619983239;;;
08/10/2015;0,000526352619983239;;;
09/10/2015;0,000526352619983239;;;
13/10/2015;0,000525657106047905;;;
14/10/2015;0,000526004878184771;;;
15/10/2015;0,000526004878184771;;;
16/10/2015;0,000526004878184771;;;
19/10/2015;0,000526004878184771;;;
20/10/2015;0,000525657106047905;;;
21/10/2015;0,000525657106047905;;;
22/10/2015;0,000526004878184771;;;
23/10/2015;0,000526004878184771;;;
26/10/2015;0,000526352619983239;;;
27/10/2015;0,000526004878184771;;;
28/10/2015;0,000526352619983239;;;
29/10/2015;0,000526352619983239;;;
30/10/2015;0,000526352619983239;;;
03/11/2015;0,000527048012584741;;;
04/11/2015;0,000527048012584741;;;
05/11/2015;0,000527048012584741;;;
06/11/2015;0,000527048012584741;;;
09/11/2015;0,000526700331447971;;;
10/11/2015;0,000527048012584741;;;
11/11/2015;0,000527048012584741;;;
12/11/2015;0,000527048012584741;;;
13/11/2015;0,000526352619983239;;;
16/11/2015;0,000526352619983239;;;
17/11/2015;0,000525657106047905;;;
18/11/2015;0,000526004878184771;;;
19/11/2015;0,000525657106047905;;;
23/11/2015;0,000525657106047905;;;
24/11/2015;0,000525309303566868;;;
25/11/2015;0,000525657106047905;;;
26/11/2015;0,000525309303566868;;;
27/11/2015;0,000525309303566868;;;
30/11/2015;0,000525657106047905;;;
01/12/2015;0,000525657106047905;;;
02/12/2015;0,000525657106047905;;;
03/12/2015;0,000526004878184771;;;
04/12/2015;0,000526352619983239;;;
07/12/2015;0,000526700331447971;;;
08/12/2015;0,000526700331447971;;;
09/12/2015;0,000527048012584741;;;
10/12/2015;0,000527395663398655;;;
11/12/2015;0,000527743283895266;;;
14/12/2015;0,000527743283895266;;;
15/12/2015;0,000528438433956779;;;
16/12/2015;0,000528438433956779;;;
17/12/2015;0,000529133462812137;;;
18/12/2015;0,000529133462812137;;;
21/12/2015;0,000529828370503083;;;
22/12/2015;0,000530870504949821;;;
23/12/2015;0,000530523157072471;;;
28/12/2015;0,00053156510991581;;;
29/12/2015;0,000533301092977778;;;
30/12/2015;0,000532259593865714;;;
04/01/2016;0,000532606790472734;;;
05/01/2016;0,00053295395684172;;;
06/01/2016;0,000533648198886238;;;
07/01/2016;0,000534689335298433;;;
08/01/2016;0,000534689335298433;;;
11/01/2016;0,000535383275198642;;;
12/01/2016;0,00053607709431458;;;
13/01/2016;0,000536423958591881;;;
14/01/2016;0,000537811113951348;;;
15/01/2016;0,000534689335298433;;;
18/01/2016;0,000532259593865714;;;
19/01/2016;0,000525657106047905;;;
20/01/2016;0,000524961470736551;;;
21/01/2016;0,000524961470736551;;;
22/01/2016;0,000525309303566868;;;
26/01/2016;0,000524961470736551;;;
27/01/2016;0,000524961470736551;;;
28/01/2016;0,000525309303566868;;;
29/01/2016;0,000525309303566868;;;
01/02/2016;0,000525657106047905;;;
02/02/2016;0,000525657106047905;;;
03/02/2016;0,000525657106047905;;;
04/02/2016;0,000526004878184771;;;
05/02/2016;0,000526352619983239;;;
10/02/2016;0,000526352619983239;;;
11/02/2016;0,000526004878184771;;;
12/02/2016;0,000525657106047905;;;
15/02/2016;0,000525309303566868;;;
16/02/2016;0,000525657106047905;;;
17/02/2016;0,000525309303566868;;;
18/02/2016;0,000525657106047905;;;
19/02/2016;0,000525657106047905;;;
